handle	text
HillaryClinton	"Trump talks about enacting extreme policy ideas that hurt Americans. 

His VP pick has actually done it. https://t.co/q3p5XFENI5"
HillaryClinton	Too many Americans living with mental illness have been left to face it on their own. https://t.co/KyCFVylvB8 https://t.co/rayf9ADJKl
HillaryClinton	Qumber's parents came to this country for the American Dream. Trump is a threat to all they've achieved: https://t.co/YYXwtX2b4b
HillaryClinton	"Donald Trump: Make ________
Bangladesh
China
India
Indonesia
Vietnam
Mexico
Slovenia
Great Again? https://t.co/5MZTsOgYR9"
HillaryClinton	The choice in November: a president with real plans to combat climate change—or one who calls it a hoax. https://t.co/tc5AokipbC
HillaryClinton	It's time to finally put access to care for mental health on par with physical health. https://t.co/SgMYIpi1Ac
HillaryClinton	Big victory from the @NLRB for workers' right to organize for fair wages and benefits. https://t.co/GKkVTWm6S6 https://t.co/VfXv3kTGBC
HillaryClinton	Give the Trump family a huge tax cut or take care of our veterans? Not a hard choice. https://t.co/en3lDEN7ME https://t.co/CP4pEz14ln
HillaryClinton	We're facing the highest suicide rate in 30 years. Let's make sure every family can access mental health treatment. https://t.co/wg0K9WXWuD
HillaryClinton	Mike Pence’s governorship has been devastating to Indiana women. Just ask one of them: https://t.co/nu0DSiPQNf
HillaryClinton	The @ClintonFdn is saving lives around the world. https://t.co/jxl9vQ68lk
HillaryClinton	Eight reasons why you shouldn't need a four-year degree to have a successful career: https://t.co/QhJE8VdLWT
HillaryClinton	60% of adults experiencing mental health illnesses are untreated. It's time to close the treatment gap. https://t.co/9QIUUpOd26
HillaryClinton	"Trump's plan:
1. Round up and deport every single undocumented immigrant
2. Build a concrete wall

An alternative: https://t.co/RCou5SMZPI"
HillaryClinton	"Trump loves his ""Make America Great Again"" hat a lot for a guy who outsourced jobs to 12 different countries. https://t.co/5MZTsOgYR9"
HillaryClinton	"What you need to know about the ""alt-right"" and @realDonaldTrump's connections to white supremacy and hate groups: https://t.co/JfQLDRP8dZ"
HillaryClinton	"""From the first days of his campaign, Donald Trump has painted Mexicans as 'rapists' and criminals."" https://t.co/kwu8TJynrM"
HillaryClinton	"A big, beautiful list of literally every tweet Donald Trump has sent about Mexico over the last two years. https://t.co/WCKL7oNdpg"
HillaryClinton	RT this if you agree. https://t.co/32mjc23tME
HillaryClinton	We're still 2.5 million away from reaching our August fundraising goal. Chip in by midnight and get a free sticker: https://t.co/wa1BxN66Ol
HillaryClinton	".@GovChristie, vetoing a minimum wage increase is a blow to working families. No one who works full-time should have to live in poverty. -H"
HillaryClinton	"“No matter how great the challenge, America must lead.” —Hillary to the @AmericanLegion https://t.co/byKmrx9XZy"
HillaryClinton	"American leadership means standing with our allies, because our network of allies is part of what makes us exceptional."
HillaryClinton	"Getting countries to work together takes more than trying to make up for a year of insults by dropping in for a few hours, then flying home."
HillaryClinton	"We can’t cozy up to dictators; we have to stand up to them.

We can’t contain ISIS; we must defeat it. And we will."
HillaryClinton	"""I completely reject anyone, including my opponent, who calls the American military a 'disaster.'"" —Hillary to the @AmericanLegion"
HillaryClinton	The last thing we need is a president who brings more name-calling and temper tantrums to Washington.
HillaryClinton	"""I will never, ever disrespect Gold Star families who’ve made the ultimate sacrifice for our nation or prisoners of war.” —Hillary"
HillaryClinton	Too many veterans and their families aren’t getting the mental health services they need. Our plan to fix that: https://t.co/sb8i2wu8wt
HillaryClinton	50 GOP national security experts said they will not vote for Trump because he would be “the most reckless president in American history.”
HillaryClinton	"Our veterans deserve our thanks. You deserve a country that honors your service, not just with words but with deeds. https://t.co/Hi5VK3rrlJ"
HillaryClinton	"""They have to go.""

Trump has been perfectly clear about his intentions for millions of immigrants. https://t.co/kZ6hdDWrFt"
HillaryClinton	"As Trump meets with President Peña Nieto, a helpful refresher on some of the things he’s said about Mexico: https://t.co/AltRQdTtGt"
HillaryClinton	"""We are building a wall. He's a Mexican!” —Donald Trump, June 3, 2016 https://t.co/uSSd7XigYp"
HillaryClinton	Trump has vilified Mexicans and immigrants since day one of his campaign. That's not what America stands for. https://t.co/dDubrEuOLm
HillaryClinton	Great news for North Carolinians. Let's make voting easier so every voice in our democracy can be heard. -H https://t.co/EK0ziD99rl
HillaryClinton	"“I will never lie to you.” —Donald Trump, August 18, 2016 https://t.co/O1GwI0FhzA"
HillaryClinton	"""It turns out Trump didn't just choke, he got beat in the room and lied about it."" —@JohnPodesta https://t.co/YgGN3HG7Hx"
HillaryClinton	A wall that Mexico will pay for: a bad idea from an even worse negotiator. https://t.co/RZfOKe45RO
HillaryClinton	Trump just failed his first foreign test. Diplomacy isn't as easy as it looks. -H
HillaryClinton	"We are not going to criminalize, profile, round up, and deport 16 million people. https://t.co/oCAAusi5dx"
HillaryClinton	There is no other Donald Trump. This is it. https://t.co/oQJdlUJv0u
HillaryClinton	Donald Trump could actually be our next president. Chip in before midnight to make sure that never happens: https://t.co/whE5Bls0pq
HillaryClinton	"Trump's extreme immigration speech got rave reviews—from white supremacists, the alt-right, and Ann Coulter. https://t.co/TeYcDQeYCg"
HillaryClinton	Tune in now to watch @JoeBiden hit the trail for Hillary in Ohio: https://t.co/FjCws9BTYy
HillaryClinton	"""I'm so sick and tired of people like Trump...saying we get 'paid too much.'"" —@JoeBiden in Ohio: https://t.co/zMPLqxzsTY"
HillaryClinton	"""He’s causing nations to wonder if we’ll actually keep our word.” —@JoeBiden on Donald Trump: https://t.co/Xf3OPFMOo9"
HillaryClinton	"""Trump, the self-proclaimed tough negotiator, not only choked but openly lied about choking."" https://t.co/lDCNMIpP7r"
HillaryClinton	This choice couldn't be starker. https://t.co/9msdztcXbE
HillaryClinton	"""There will be no softening whatsoever."" —the @WashingtonPost on Trump's most alarming immigration speech yet https://t.co/RxuZC8hWzy"
HillaryClinton	"Born Sept. 1, 1933, former TX Gov. Ann Richards opened doors for women and minorities in her own state and beyond. https://t.co/K1h1Hcdgjq"
HillaryClinton	"If Trump needs help with diplomacy, he could learn a lot from our last secretary of state. https://t.co/wrAPHGr7oq"
HillaryClinton	It took Donald Trump exactly one foreign policy trip to get rebuked by a leader of an ally nation. https://t.co/yGWzjldtZY
HillaryClinton	"Turns out, hosting Miss Universe pageants abroad doesn't equate to diplomatic skills. https://t.co/qsra0EJnyI"
HillaryClinton	"So, how did Donald Trump's first swing at diplomacy go? Not so great.

Try to follow his decision-making process: https://t.co/nLpVoJICv1"
HillaryClinton	The disastrous Mexico wall trip: a case study in the Trump school of diplomacy. https://t.co/Nza7IYN1pu
HillaryClinton	"As a candidate, Trump has already embarrassed us on the world stage.

Imagine the damage he'd do as president. https://t.co/nmOVOboTYf"
HillaryClinton	"The worst part is, Trump's disturbing policies for immigrant families go way beyond just ""building a wall."" https://t.co/szrTF9eB0E"
HillaryClinton	Trump and his hateful language are affecting our kids. These are some of the heartbreaking things they're saying: https://t.co/DWCluAKJUd
HillaryClinton	Drug companies should never put profits before patients. Our plan to stop excessive prescription drug price hikes: https://t.co/2MdTyJ3Xti
HillaryClinton	"When Ruline was born in 1913, women couldn't vote.

In 2016, she'll cast her vote to elect the 1st woman president. https://t.co/QSCZI7JbrV"
HillaryClinton	"America needs leadership in the White House, not a liability. https://t.co/dnhGjfKMRx https://t.co/JnwS6k6SSC"
HillaryClinton	"Donald Trump's plan on immigration has been clear all along: demonize immigrants, ""build a wall,"" deport millions. https://t.co/uSSd7XigYp"
HillaryClinton	Donald Trump's pattern of prejudice and discrimination started long before he was a presidential candidate. https://t.co/fTUwCuRkVv
HillaryClinton	"Our planet's future depends on the decisions we make now.

RT if you agree it's time to combat climate change. https://t.co/cSUPgkMIqj"
HillaryClinton	"A reminder as America officially joins the Paris climate agreement.

We can’t stop there: https://t.co/RRy44trUGH https://t.co/mrL3oo1Fg6"
HillaryClinton	"Even before his hateful speech this week, Trump has never been vague about his feelings toward immigrants. https://t.co/5VqZYpmmy3"
HillaryClinton	"Thanks, @POTUS, for reaffirming the law to protect women's health—whichever provider you choose. https://t.co/e4o34UDvJc"
HillaryClinton	"""That’s a special thing about Hillary—when there’s a job worth doing, she doesn’t abandon it."" —President Carter https://t.co/6JYbmzWeGy"
HillaryClinton	We have a new @Tumblr! Check out letters to Hillary from Americans around the country at https://t.co/gmfVm5q0si https://t.co/0LOja02ENX
HillaryClinton	Astonishing that the Republican nominee still refuses to acknowledge that @POTUS was born in the United States. https://t.co/i4GPAi0klY
HillaryClinton	There's going to be no one left in Washington for Trump to work with who he hasn’t insulted. https://t.co/rW6ZWJTNoR
HillaryClinton	"If you're a fan of weekends, thank a union member. https://t.co/RUF2UtG2sM"
HillaryClinton	Unions stand up for workers who need someone to have their backs. We need a president who will do the same. https://t.co/0OpO5kCyyg
HillaryClinton	.@iamwill Yes. https://t.co/8tfBTtpZFN
HillaryClinton	"Unions gave us higher wages, weekends, and the largest middle class in the world. That's worth celebrating &amp; protecting. Happy #LaborDay! -H"
HillaryClinton	One candidate would stand up for workers and their families. The other? Not so much. https://t.co/EtDBJgyNX7
HillaryClinton	Sec. of Labor Frances Perkins was our first woman cabinet member and an architect of the Fair Labor Standards Act. https://t.co/T6SXpU9oOm
HillaryClinton	"""Human rights are women's rights, and women's rights are human rights."" —Hillary in Beijing, 21 years ago today https://t.co/T46TNfDikW"
HillaryClinton	Unions have had the backs of working families for decades. Now they need to know we have theirs. https://t.co/lqxCtdZuLM
HillaryClinton	"""The essence of his campaign is bigotry."" —@BernieSanders on Donald Trump in New Hampshire https://t.co/2eqNAvMvmv"
HillaryClinton	"Today, we'll hear Trump talk about our veterans.

Our new ad on what they've been hearing from Trump for months: https://t.co/nG2oTwOclR"
HillaryClinton	Our veterans and military families deserve better. https://t.co/zhM6TSiSzc
HillaryClinton	Only one candidate in this race is standing up for working families. Take a look: https://t.co/24KUrmW0zH
