"trend","symbol","n_period","l_period","trainMethod","term","class","estimate","conf.low","conf.high","p.value"
"bearish","AAPL",3,15,"nb","f1","Yes",0.53125,NA,NA,NA
"bearish","AAPL",3,15,"nb","prevalence","Yes",0.284403669724771,NA,NA,NA
"bearish","AAPL",3,15,"nb","detection_rate","Yes",0.155963302752294,NA,NA,NA
"bearish","AAPL",3,15,"nb","detection_prevalence","Yes",0.302752293577982,NA,NA,NA
"bearish","AAPL",3,15,"nb","balanced_accuracy","Yes",0.671629445822994,NA,NA,NA
"bearish","AAPL",3,15,"gbm","accuracy",NA,0.853211009174312,0.772594882009478,0.913706713545423,0.000563436474869656
"bearish","AAPL",3,15,"gbm","kappa",NA,0.632222690847744,NA,NA,0.802587348634152
"bearish","AAPL",3,15,"gbm","sensitivity","Yes",0.709677419354839,NA,NA,NA
"bearish","AAPL",3,15,"gbm","specificity","Yes",0.91025641025641,NA,NA,NA
"bearish","AAPL",3,15,"gbm","pos_pred_value","Yes",0.758620689655172,NA,NA,NA
"bearish","AAPL",3,15,"gbm","neg_pred_value","Yes",0.8875,NA,NA,NA
"bearish","AAPL",3,15,"gbm","precision","Yes",0.758620689655172,NA,NA,NA
"bearish","AAPL",3,15,"gbm","recall","Yes",0.709677419354839,NA,NA,NA
"bearish","AAPL",3,15,"gbm","f1","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",3,15,"gbm","prevalence","Yes",0.284403669724771,NA,NA,NA
"bearish","AAPL",3,15,"gbm","detection_rate","Yes",0.201834862385321,NA,NA,NA
"bearish","AAPL",3,15,"gbm","detection_prevalence","Yes",0.26605504587156,NA,NA,NA
"bearish","AAPL",3,15,"gbm","balanced_accuracy","Yes",0.809966914805625,NA,NA,NA
"bearish","AAPL",3,15,"glm - top layer","accuracy",NA,0.853211009174312,0.772594882009478,0.913706713545423,0.000563436474869656
"bearish","AAPL",3,15,"glm - top layer","kappa",NA,0.632222690847744,NA,NA,0.802587348634152
"bearish","AAPL",3,15,"glm - top layer","sensitivity","Yes",0.709677419354839,NA,NA,NA
"bearish","AAPL",3,15,"glm - top layer","specificity","Yes",0.91025641025641,NA,NA,NA
"bearish","AAPL",3,15,"glm - top layer","pos_pred_value","Yes",0.758620689655172,NA,NA,NA
"bearish","AAPL",3,15,"glm - top layer","neg_pred_value","Yes",0.8875,NA,NA,NA
"bearish","AAPL",3,15,"glm - top layer","precision","Yes",0.758620689655172,NA,NA,NA
"bearish","AAPL",3,15,"glm - top layer","recall","Yes",0.709677419354839,NA,NA,NA
"bearish","AAPL",3,15,"glm - top layer","f1","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",3,15,"glm - top layer","prevalence","Yes",0.284403669724771,NA,NA,NA
"bearish","AAPL",3,15,"glm - top layer","detection_rate","Yes",0.201834862385321,NA,NA,NA
"bearish","AAPL",3,15,"glm - top layer","detection_prevalence","Yes",0.26605504587156,NA,NA,NA
"bearish","AAPL",3,15,"glm - top layer","balanced_accuracy","Yes",0.809966914805625,NA,NA,NA
"bearish","AAPL",3,15,"nb - top layer","accuracy",NA,0.825688073394495,0.741250887823002,0.891666262707245,0.00556124099521925
"bearish","AAPL",3,15,"nb - top layer","kappa",NA,0.575875486381323,NA,NA,1
"bearish","AAPL",3,15,"nb - top layer","sensitivity","Yes",0.709677419354839,NA,NA,NA
"bearish","AAPL",3,15,"nb - top layer","specificity","Yes",0.871794871794872,NA,NA,NA
"bearish","AAPL",3,15,"nb - top layer","pos_pred_value","Yes",0.6875,NA,NA,NA
"bearish","AAPL",3,15,"nb - top layer","neg_pred_value","Yes",0.883116883116883,NA,NA,NA
"bearish","AAPL",3,15,"nb - top layer","precision","Yes",0.6875,NA,NA,NA
"bearish","AAPL",3,15,"nb - top layer","recall","Yes",0.709677419354839,NA,NA,NA
"bearish","AAPL",3,15,"nb - top layer","f1","Yes",0.698412698412698,NA,NA,NA
"bearish","AAPL",3,15,"nb - top layer","prevalence","Yes",0.284403669724771,NA,NA,NA
"bearish","AAPL",3,15,"nb - top layer","detection_rate","Yes",0.201834862385321,NA,NA,NA
"bearish","AAPL",3,15,"nb - top layer","detection_prevalence","Yes",0.293577981651376,NA,NA,NA
"bearish","AAPL",3,15,"nb - top layer","balanced_accuracy","Yes",0.790736145574855,NA,NA,NA
"bearish","AAPL",3,15,"gbm - top layer","accuracy",NA,0.853211009174312,0.772594882009478,0.913706713545423,0.000563436474869656
"bearish","AAPL",3,15,"gbm - top layer","kappa",NA,0.639371381306865,NA,NA,1
"bearish","AAPL",3,15,"gbm - top layer","sensitivity","Yes",0.741935483870968,NA,NA,NA
"bearish","AAPL",3,15,"gbm - top layer","specificity","Yes",0.897435897435897,NA,NA,NA
"bearish","AAPL",3,15,"gbm - top layer","pos_pred_value","Yes",0.741935483870968,NA,NA,NA
"bearish","AAPL",3,15,"gbm - top layer","neg_pred_value","Yes",0.897435897435897,NA,NA,NA
"bearish","AAPL",3,15,"gbm - top layer","precision","Yes",0.741935483870968,NA,NA,NA
"bearish","AAPL",3,15,"gbm - top layer","recall","Yes",0.741935483870968,NA,NA,NA
"bearish","AAPL",3,15,"gbm - top layer","f1","Yes",0.741935483870968,NA,NA,NA
"bearish","AAPL",3,15,"gbm - top layer","prevalence","Yes",0.284403669724771,NA,NA,NA
"bearish","AAPL",3,15,"gbm - top layer","detection_rate","Yes",0.211009174311927,NA,NA,NA
"bearish","AAPL",3,15,"gbm - top layer","detection_prevalence","Yes",0.284403669724771,NA,NA,NA
"bearish","AAPL",3,15,"gbm - top layer","balanced_accuracy","Yes",0.819685690653433,NA,NA,NA
"bearish","AAPL",3,15,"final - averaging","accuracy",NA,0.844036697247706,0.762071437957777,0.906440231515566,0.0012879648556479
"bearish","AAPL",3,15,"final - averaging","kappa",NA,0.613071622468156,NA,NA,1
"bearish","AAPL",3,15,"final - averaging","sensitivity","Yes",0.709677419354839,NA,NA,NA
"bearish","AAPL",3,15,"final - averaging","specificity","Yes",0.897435897435897,NA,NA,NA
"bearish","AAPL",3,15,"final - averaging","pos_pred_value","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",3,15,"final - averaging","neg_pred_value","Yes",0.886075949367089,NA,NA,NA
"bearish","AAPL",3,15,"final - averaging","precision","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",3,15,"final - averaging","recall","Yes",0.709677419354839,NA,NA,NA
"bearish","AAPL",3,15,"final - averaging","f1","Yes",0.721311475409836,NA,NA,NA
"bearish","AAPL",3,15,"final - averaging","prevalence","Yes",0.284403669724771,NA,NA,NA
"bearish","AAPL",3,15,"final - averaging","detection_rate","Yes",0.201834862385321,NA,NA,NA
"bearish","AAPL",3,15,"final - averaging","detection_prevalence","Yes",0.275229357798165,NA,NA,NA
"bearish","AAPL",3,15,"final - averaging","balanced_accuracy","Yes",0.803556658395368,NA,NA,NA
"bearish","AAPL",4,15,"glm","accuracy",NA,0.780952380952381,0.68967160966237,0.855788321446671,0.219390494131646
"bearish","AAPL",4,15,"glm","kappa",NA,0.338537387017255,NA,NA,0.0370562185641189
"bearish","AAPL",4,15,"glm","sensitivity","Yes",0.37037037037037,NA,NA,NA
"bearish","AAPL",4,15,"glm","specificity","Yes",0.923076923076923,NA,NA,NA
"bearish","AAPL",4,15,"glm","pos_pred_value","Yes",0.625,NA,NA,NA
"bearish","AAPL",4,15,"glm","neg_pred_value","Yes",0.808988764044944,NA,NA,NA
"bearish","AAPL",4,15,"glm","precision","Yes",0.625,NA,NA,NA
"bearish","AAPL",4,15,"glm","recall","Yes",0.37037037037037,NA,NA,NA
"bearish","AAPL",4,15,"glm","f1","Yes",0.465116279069767,NA,NA,NA
"bearish","AAPL",4,15,"glm","prevalence","Yes",0.257142857142857,NA,NA,NA
"bearish","AAPL",4,15,"glm","detection_rate","Yes",0.0952380952380952,NA,NA,NA
"bearish","AAPL",4,15,"glm","detection_prevalence","Yes",0.152380952380952,NA,NA,NA
"bearish","AAPL",4,15,"glm","balanced_accuracy","Yes",0.646723646723647,NA,NA,NA
"bearish","AAPL",4,15,"nb","accuracy",NA,0.714285714285714,0.617880455061629,0.798219747071388,0.784799772239129
"bearish","AAPL",4,15,"nb","kappa",NA,0.269819193324061,NA,NA,0.855132140584706
"bearish","AAPL",4,15,"nb","sensitivity","Yes",0.481481481481481,NA,NA,NA
"bearish","AAPL",4,15,"nb","specificity","Yes",0.794871794871795,NA,NA,NA
"bearish","AAPL",4,15,"nb","pos_pred_value","Yes",0.448275862068965,NA,NA,NA
"bearish","AAPL",4,15,"nb","neg_pred_value","Yes",0.815789473684211,NA,NA,NA
"bearish","AAPL",4,15,"nb","precision","Yes",0.448275862068966,NA,NA,NA
"bearish","AAPL",4,15,"nb","recall","Yes",0.481481481481481,NA,NA,NA
"bearish","AAPL",4,15,"nb","f1","Yes",0.464285714285714,NA,NA,NA
"bearish","AAPL",4,15,"nb","prevalence","Yes",0.257142857142857,NA,NA,NA
"bearish","AAPL",4,15,"nb","detection_rate","Yes",0.123809523809524,NA,NA,NA
"bearish","AAPL",4,15,"nb","detection_prevalence","Yes",0.276190476190476,NA,NA,NA
"bearish","AAPL",4,15,"nb","balanced_accuracy","Yes",0.638176638176638,NA,NA,NA
"bearish","AAPL",4,15,"gbm","accuracy",NA,0.838095238095238,0.753477573284105,0.90276166321001,0.0138824898238943
"bearish","AAPL",4,15,"gbm","kappa",NA,0.58128078817734,NA,NA,1
"bearish","AAPL",4,15,"gbm","sensitivity","Yes",0.703703703703704,NA,NA,NA
"bearish","AAPL",4,15,"gbm","specificity","Yes",0.884615384615385,NA,NA,NA
"bearish","AAPL",4,15,"gbm","pos_pred_value","Yes",0.678571428571428,NA,NA,NA
"bearish","AAPL",4,15,"gbm","neg_pred_value","Yes",0.896103896103896,NA,NA,NA
"bearish","AAPL",4,15,"gbm","precision","Yes",0.678571428571429,NA,NA,NA
"bearish","AAPL",4,15,"gbm","recall","Yes",0.703703703703704,NA,NA,NA
"bearish","AAPL",4,15,"gbm","f1","Yes",0.690909090909091,NA,NA,NA
"bearish","AAPL",4,15,"gbm","prevalence","Yes",0.257142857142857,NA,NA,NA
"bearish","AAPL",4,15,"gbm","detection_rate","Yes",0.180952380952381,NA,NA,NA
"bearish","AAPL",4,15,"gbm","detection_prevalence","Yes",0.266666666666667,NA,NA,NA
"bearish","AAPL",4,15,"gbm","balanced_accuracy","Yes",0.794159544159544,NA,NA,NA
"bearish","AAPL",4,15,"glm - top layer","accuracy",NA,0.838095238095238,0.753477573284105,0.90276166321001,0.0138824898238943
"bearish","AAPL",4,15,"glm - top layer","kappa",NA,0.571016582552271,NA,NA,1
"bearish","AAPL",4,15,"glm - top layer","sensitivity","Yes",0.666666666666667,NA,NA,NA
"bearish","AAPL",4,15,"glm - top layer","specificity","Yes",0.897435897435897,NA,NA,NA
"bearish","AAPL",4,15,"glm - top layer","pos_pred_value","Yes",0.692307692307692,NA,NA,NA
"bearish","AAPL",4,15,"glm - top layer","neg_pred_value","Yes",0.886075949367089,NA,NA,NA
"bearish","AAPL",4,15,"glm - top layer","precision","Yes",0.692307692307692,NA,NA,NA
"bearish","AAPL",4,15,"glm - top layer","recall","Yes",0.666666666666667,NA,NA,NA
"bearish","AAPL",4,15,"glm - top layer","f1","Yes",0.679245283018868,NA,NA,NA
"bearish","AAPL",4,15,"glm - top layer","prevalence","Yes",0.257142857142857,NA,NA,NA
"bearish","AAPL",4,15,"glm - top layer","detection_rate","Yes",0.171428571428571,NA,NA,NA
"bearish","AAPL",4,15,"glm - top layer","detection_prevalence","Yes",0.247619047619048,NA,NA,NA
"bearish","AAPL",4,15,"glm - top layer","balanced_accuracy","Yes",0.782051282051282,NA,NA,NA
"bearish","AAPL",4,15,"nb - top layer","accuracy",NA,0.819047619047619,0.731932970060307,0.887394951396396,0.0432717853670911
"bearish","AAPL",4,15,"nb - top layer","kappa",NA,0.563361785948785,NA,NA,0.168668618887815
"bearish","AAPL",4,15,"nb - top layer","sensitivity","Yes",0.777777777777778,NA,NA,NA
"bearish","AAPL",4,15,"nb - top layer","specificity","Yes",0.833333333333333,NA,NA,NA
"bearish","AAPL",4,15,"nb - top layer","pos_pred_value","Yes",0.617647058823529,NA,NA,NA
"bearish","AAPL",4,15,"nb - top layer","neg_pred_value","Yes",0.915492957746479,NA,NA,NA
"bearish","AAPL",4,15,"nb - top layer","precision","Yes",0.617647058823529,NA,NA,NA
"bearish","AAPL",4,15,"nb - top layer","recall","Yes",0.777777777777778,NA,NA,NA
"bearish","AAPL",4,15,"nb - top layer","f1","Yes",0.688524590163935,NA,NA,NA
"bearish","AAPL",4,15,"nb - top layer","prevalence","Yes",0.257142857142857,NA,NA,NA
"bearish","AAPL",4,15,"nb - top layer","detection_rate","Yes",0.2,NA,NA,NA
"bearish","AAPL",4,15,"nb - top layer","detection_prevalence","Yes",0.323809523809524,NA,NA,NA
"bearish","AAPL",4,15,"nb - top layer","balanced_accuracy","Yes",0.805555555555556,NA,NA,NA
"bearish","AAPL",4,15,"gbm - top layer","accuracy",NA,0.828571428571429,0.742667384554745,0.895118504127729,0.0252515673480441
"bearish","AAPL",4,15,"gbm - top layer","kappa",NA,0.528443113772455,NA,NA,0.479500122186953
"bearish","AAPL",4,15,"gbm - top layer","sensitivity","Yes",0.592592592592593,NA,NA,NA
"bearish","AAPL",4,15,"gbm - top layer","specificity","Yes",0.91025641025641,NA,NA,NA
"bearish","AAPL",4,15,"gbm - top layer","pos_pred_value","Yes",0.695652173913043,NA,NA,NA
"bearish","AAPL",4,15,"gbm - top layer","neg_pred_value","Yes",0.865853658536585,NA,NA,NA
"bearish","AAPL",4,15,"gbm - top layer","precision","Yes",0.695652173913043,NA,NA,NA
"bearish","AAPL",4,15,"gbm - top layer","recall","Yes",0.592592592592593,NA,NA,NA
"bearish","AAPL",4,15,"gbm - top layer","f1","Yes",0.64,NA,NA,NA
"bearish","AAPL",4,15,"gbm - top layer","prevalence","Yes",0.257142857142857,NA,NA,NA
"bearish","AAPL",4,15,"gbm - top layer","detection_rate","Yes",0.152380952380952,NA,NA,NA
"bearish","AAPL",4,15,"gbm - top layer","detection_prevalence","Yes",0.219047619047619,NA,NA,NA
"bearish","AAPL",4,15,"gbm - top layer","balanced_accuracy","Yes",0.751424501424501,NA,NA,NA
"bearish","AAPL",4,15,"final - averaging","accuracy",NA,0.828571428571429,0.742667384554745,0.895118504127729,0.0252515673480441
"bearish","AAPL",4,15,"final - averaging","kappa",NA,0.561891515994437,NA,NA,0.813663715766792
"bearish","AAPL",4,15,"final - averaging","sensitivity","Yes",0.703703703703704,NA,NA,NA
"bearish","AAPL",4,15,"final - averaging","specificity","Yes",0.871794871794872,NA,NA,NA
"bearish","AAPL",4,15,"final - averaging","pos_pred_value","Yes",0.655172413793103,NA,NA,NA
"bearish","AAPL",4,15,"final - averaging","neg_pred_value","Yes",0.894736842105263,NA,NA,NA
"bearish","AAPL",4,15,"final - averaging","precision","Yes",0.655172413793103,NA,NA,NA
"bearish","AAPL",4,15,"final - averaging","recall","Yes",0.703703703703704,NA,NA,NA
"bearish","AAPL",4,15,"final - averaging","f1","Yes",0.678571428571429,NA,NA,NA
"bearish","AAPL",4,15,"final - averaging","prevalence","Yes",0.257142857142857,NA,NA,NA
"bearish","AAPL",4,15,"final - averaging","detection_rate","Yes",0.180952380952381,NA,NA,NA
"bearish","AAPL",4,15,"final - averaging","detection_prevalence","Yes",0.276190476190476,NA,NA,NA
"bearish","AAPL",4,15,"final - averaging","balanced_accuracy","Yes",0.787749287749288,NA,NA,NA
"bearish","AAPL",5,15,"glm","accuracy",NA,0.805555555555556,0.718260779161142,0.8754200893555,0.0306664448460376
"bearish","AAPL",5,15,"glm","kappa",NA,0.453757225433526,NA,NA,0.0290963317412522
"bearish","AAPL",5,15,"glm","sensitivity","Yes",0.466666666666667,NA,NA,NA
"bearish","AAPL",5,15,"glm","specificity","Yes",0.935897435897436,NA,NA,NA
"bearish","AAPL",5,15,"glm","pos_pred_value","Yes",0.736842105263158,NA,NA,NA
"bearish","AAPL",5,15,"glm","neg_pred_value","Yes",0.820224719101124,NA,NA,NA
"bearish","AAPL",5,15,"glm","precision","Yes",0.736842105263158,NA,NA,NA
"bearish","AAPL",5,15,"glm","recall","Yes",0.466666666666667,NA,NA,NA
"bearish","AAPL",5,15,"glm","f1","Yes",0.571428571428571,NA,NA,NA
"bearish","AAPL",5,15,"glm","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",5,15,"glm","detection_rate","Yes",0.12962962962963,NA,NA,NA
"bearish","AAPL",5,15,"glm","detection_prevalence","Yes",0.175925925925926,NA,NA,NA
"bearish","AAPL",5,15,"glm","balanced_accuracy","Yes",0.701282051282051,NA,NA,NA
"bearish","AAPL",5,15,"nb","accuracy",NA,0.796296296296296,0.707993943666608,0.867716743746229,0.0503484056597721
"bearish","AAPL",5,15,"nb","kappa",NA,0.492307692307692,NA,NA,1
"bearish","AAPL",5,15,"nb","sensitivity","Yes",0.633333333333333,NA,NA,NA
"bearish","AAPL",5,15,"nb","specificity","Yes",0.858974358974359,NA,NA,NA
"bearish","AAPL",5,15,"nb","pos_pred_value","Yes",0.633333333333333,NA,NA,NA
"bearish","AAPL",5,15,"nb","neg_pred_value","Yes",0.858974358974359,NA,NA,NA
"bearish","AAPL",5,15,"nb","precision","Yes",0.633333333333333,NA,NA,NA
"bearish","AAPL",5,15,"nb","recall","Yes",0.633333333333333,NA,NA,NA
"bearish","AAPL",5,15,"nb","f1","Yes",0.633333333333333,NA,NA,NA
"bearish","AAPL",5,15,"nb","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",5,15,"nb","detection_rate","Yes",0.175925925925926,NA,NA,NA
"bearish","AAPL",5,15,"nb","detection_prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",5,15,"nb","balanced_accuracy","Yes",0.746153846153846,NA,NA,NA
"bearish","AAPL",5,15,"gbm","accuracy",NA,0.87962962962963,0.802961266298223,0.934325270680862,6.82932453348903e-05
"bearish","AAPL",5,15,"gbm","kappa",NA,0.690476190476191,NA,NA,0.579099741953919
"bearish","AAPL",5,15,"gbm","sensitivity","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",5,15,"gbm","specificity","Yes",0.935897435897436,NA,NA,NA
"bearish","AAPL",5,15,"gbm","pos_pred_value","Yes",0.814814814814815,NA,NA,NA
"bearish","AAPL",5,15,"gbm","neg_pred_value","Yes",0.901234567901235,NA,NA,NA
"bearish","AAPL",5,15,"gbm","precision","Yes",0.814814814814815,NA,NA,NA
"bearish","AAPL",5,15,"gbm","recall","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",5,15,"gbm","f1","Yes",0.771929824561403,NA,NA,NA
"bearish","AAPL",5,15,"gbm","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",5,15,"gbm","detection_rate","Yes",0.203703703703704,NA,NA,NA
"bearish","AAPL",5,15,"gbm","detection_prevalence","Yes",0.25,NA,NA,NA
"bearish","AAPL",5,15,"gbm","balanced_accuracy","Yes",0.834615384615385,NA,NA,NA
"bearish","AAPL",5,15,"glm - top layer","accuracy",NA,0.87962962962963,0.802961266298223,0.934325270680862,6.82932453348903e-05
"bearish","AAPL",5,15,"glm - top layer","kappa",NA,0.683783783783784,NA,NA,0.267257493154388
"bearish","AAPL",5,15,"glm - top layer","sensitivity","Yes",0.7,NA,NA,NA
"bearish","AAPL",5,15,"glm - top layer","specificity","Yes",0.948717948717949,NA,NA,NA
"bearish","AAPL",5,15,"glm - top layer","pos_pred_value","Yes",0.84,NA,NA,NA
"bearish","AAPL",5,15,"glm - top layer","neg_pred_value","Yes",0.891566265060241,NA,NA,NA
"bearish","AAPL",5,15,"glm - top layer","precision","Yes",0.84,NA,NA,NA
"bearish","AAPL",5,15,"glm - top layer","recall","Yes",0.7,NA,NA,NA
"bearish","AAPL",5,15,"glm - top layer","f1","Yes",0.763636363636364,NA,NA,NA
"bearish","AAPL",5,15,"glm - top layer","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",5,15,"glm - top layer","detection_rate","Yes",0.194444444444444,NA,NA,NA
"bearish","AAPL",5,15,"glm - top layer","detection_prevalence","Yes",0.231481481481481,NA,NA,NA
"bearish","AAPL",5,15,"glm - top layer","balanced_accuracy","Yes",0.824358974358974,NA,NA,NA
"bearish","AAPL",5,15,"nb - top layer","accuracy",NA,0.851851851851852,0.770592471106707,0.912883952253439,0.0011071388791089
"bearish","AAPL",5,15,"nb - top layer","kappa",NA,0.62303664921466,NA,NA,0.802587348634152
"bearish","AAPL",5,15,"nb - top layer","sensitivity","Yes",0.7,NA,NA,NA
"bearish","AAPL",5,15,"nb - top layer","specificity","Yes",0.91025641025641,NA,NA,NA
"bearish","AAPL",5,15,"nb - top layer","pos_pred_value","Yes",0.75,NA,NA,NA
"bearish","AAPL",5,15,"nb - top layer","neg_pred_value","Yes",0.8875,NA,NA,NA
"bearish","AAPL",5,15,"nb - top layer","precision","Yes",0.75,NA,NA,NA
"bearish","AAPL",5,15,"nb - top layer","recall","Yes",0.7,NA,NA,NA
"bearish","AAPL",5,15,"nb - top layer","f1","Yes",0.724137931034483,NA,NA,NA
"bearish","AAPL",5,15,"nb - top layer","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",5,15,"nb - top layer","detection_rate","Yes",0.194444444444444,NA,NA,NA
"bearish","AAPL",5,15,"nb - top layer","detection_prevalence","Yes",0.259259259259259,NA,NA,NA
"bearish","AAPL",5,15,"nb - top layer","balanced_accuracy","Yes",0.805128205128205,NA,NA,NA
"bearish","AAPL",5,15,"gbm - top layer","accuracy",NA,0.861111111111111,0.781289186628574,0.92013129738187,0.000470941627276832
"bearish","AAPL",5,15,"gbm - top layer","kappa",NA,0.650259067357513,NA,NA,1
"bearish","AAPL",5,15,"gbm - top layer","sensitivity","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",5,15,"gbm - top layer","specificity","Yes",0.91025641025641,NA,NA,NA
"bearish","AAPL",5,15,"gbm - top layer","pos_pred_value","Yes",0.758620689655172,NA,NA,NA
"bearish","AAPL",5,15,"gbm - top layer","neg_pred_value","Yes",0.89873417721519,NA,NA,NA
"bearish","AAPL",5,15,"gbm - top layer","precision","Yes",0.758620689655172,NA,NA,NA
"bearish","AAPL",5,15,"gbm - top layer","recall","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",5,15,"gbm - top layer","f1","Yes",0.745762711864407,NA,NA,NA
"bearish","AAPL",5,15,"gbm - top layer","prevalence","Yes",0.277777777777778,NA,NA,NA
"bearish","AAPL",5,15,"gbm - top layer","detection_rate","Yes",0.203703703703704,NA,NA,NA
"bearish","AAPL",5,15,"gbm - top layer","detection_prevalence","Yes",0.268518518518519,NA,NA,NA
"bearish","AAPL",5,15,"gbm - top layer","balanced_accuracy","Yes",0.821794871794872,NA,NA,NA
"bearish","AAPL",5,15,"final - averaging","accuracy",NA,0.861111111111111,0.781289186628574,0.92013129738187,0.000470941627276832
"bearish","AAPL",5,15,"final - averaging","kappa",NA,0.650259067357513,NA,NA,1
"bearish","AAPL",5,15,"final - averaging","sensitivity","Yes",0.733333333333333,NA,NA,NA
"bearish","AAPL",5,15,"final - averaging","specificity","Yes",0.91025641025641,NA,NA,NA
